Attributes,Volume,Volume,Volume,Adj Close,Adj Close,Adj Close
Symbols,GSK,PFE,AZN,GSK,PFE,AZN
Date,,,,,,
6/19/2019,2525400,20639100,3027100,38.6407814,41.43081284,40.10846329
6/20/2019,3952700,22296300,3353200,38.08472824,41.52605057,40.04109955
6/21/2019,3336000,36187100,2701700,37.95278549,41.59272766,39.80052948
6/24/2019,1981800,23362500,1940000,38.25437546,41.67844009,39.92562866
6/25/2019,1406800,26972500,1382100,38.2920723,41.67844009,39.83901978
6/26/2019,1452200,38908300,1737900,37.82084274,40.94507217,39.42523193
6/27/2019,1600500,20868100,1683800,37.66061783,41.36414337,39.4444809
6/28/2019,1970300,37690900,2304800,37.7171669,41.25937271,39.72354507
7/1/2019,2331100,20261700,3032900,38.10358047,41.68796921,39.7524147
7/2/2019,1859700,15694400,2521200,38.5653801,42.1165657,40.1373291
7/3/2019,1500300,9770000,1819000,38.95178986,42.28800583,40.40677643
7/5/2019,2112700,17357900,2811700,38.49940872,41.83083344,39.3963623
7/8/2019,2503700,22728000,2090200,38.18839645,41.24032974,39.29051208
7/9/2019,3444500,13494600,1667900,38.40516663,41.30699539,39.20390701
7/10/2019,1458000,14514800,1623000,38.7444458,41.96417618,39.57920456
7/11/2019,4163100,36417000,2342500,38.57481003,40.93555069,38.92483902
7/12/2019,4314000,31860500,3229700,38.09415054,40.38314056,38.69388962
7/15/2019,2753800,19320600,2002700,38.54653549,40.71648788,38.7035141
7/16/2019,2887500,18551600,1619700,38.81042099,40.81172943,38.68426895
7/17/2019,1759000,15504300,1324400,38.77272034,40.7069664,38.81899261
7/18/2019,1734100,13025500,2783900,39.02718353,41.01174545,39.19428253
7/19/2019,1733000,22345900,3709600,38.60308075,40.73553848,38.60728073
7/22/2019,1909300,11909000,4338500,38.76330185,40.78316116,38.80936432
7/23/2019,2493900,18583400,4153100,38.94236374,41.04031754,39.04994202
7/24/2019,2794600,17189600,4281600,39.04603577,40.84983063,38.82860947
7/25/2019,3152600,16617300,10419700,39.14970779,40.64029312,41.05151367
7/26/2019,2748500,19983100,4226800,39.49841309,41.04031754,41.86946487
7/29/2019,2940400,61251600,6419700,39.7528801,39.4783287,42.71628571
7/30/2019,2378500,90834600,3475500,39.41359711,36.94485474,42.2062645
7/31/2019,2647700,53424500,2255600,38.9046669,36.99247742,41.77323532
8/1/2019,2282700,48980000,2686200,39.09316254,36.77136993,42.34098816
8/2/2019,2320000,27660000,4267500,38.68790436,36.53103638,42.61042786
8/5/2019,2421200,43671900,3823200,38.03760529,35.53123856,41.91757965
8/6/2019,2514400,30347100,3936500,37.99048615,35.52162552,41.97531509
8/7/2019,3136500,30376900,4018600,38.17897415,35.16592789,42.26400375
8/8/2019,1681600,22159800,2368900,38.61357117,35.44471741,42.91541672
8/9/2019,1539700,24090800,4127300,38.58496475,34.94481659,43.52793884
8/12/2019,1301400,41117300,2377200,38.36568451,34.02193069,43.12931442
8/13/2019,5184300,43215800,3457500,38.75658798,33.83927155,43.61544418
8/14/2019,2540500,36654100,2793400,37.83176422,32.91638565,42.59457397
8/15/2019,1987100,29140100,1919600,38.09872055,33.14710999,42.95430756
8/16/2019,1367100,28474700,1495500,38.31800842,33.31053543,43.1098671
8/19/2019,1718800,20870300,1521000,38.48962402,33.82004547,43.18764877
8/20/2019,1528600,18911300,5067900,38.38474274,33.27207947,43.38209915
8/21/2019,1932600,18224600,6007200,38.79471588,33.52202988,44.15990448
8/22/2019,2200000,16065600,4555100,39.07121277,33.72391891,44.15018082
8/23/2019,3375500,26342800,3752200,39.27143097,33.01251984,43.34321213
8/26/2019,1802600,16573700,2435000,39.36677551,33.49319077,43.58627701
8/27/2019,1583700,23449100,2333900,39.3381691,33.01251984,43.6348877
8/28/2019,1754100,24713400,2131700,39.38584137,33.72391891,43.55710602
8/29/2019,2629600,18605600,2692900,39.77674866,33.96425247,44.15990448
8/30/2019,2086900,17906400,2413600,39.64326859,34.1757431,43.78072739
9/3/2019,3468700,25260900,2263600,40.44413757,34.72370911,44.0140686
9/4/2019,1994400,19591500,1741800,40.40600586,34.44491959,44.08212662
9/5/2019,2200900,20964700,1610000,40.13904572,34.93520737,43.51821518
9/6/2019,1319000,19804000,1888700,40.1295166,35.08901978,43.49877167
9/9/2019,2189100,23411400,2821900,39.54792023,35.40626526,42.58485031
9/10/2019,2949100,30598100,4102700,38.98540497,35.93500137,42.06955719
9/11/2019,2793100,16094100,7843500,38.91866684,35.9638443,41.90427017
9/12/2019,1709300,15837100,6763500,39.11888504,35.83886337,41.70981979
9/13/2019,1899400,22864900,3658900,38.98540497,35.48316956,41.58342743
9/16/2019,1680500,18858700,2502200,38.7089119,35.40626526,41.33063889
9/17/2019,1322600,20960100,4918500,39.18561935,35.08901978,41.93344116
9/18/2019,1189400,18671300,2096200,39.14748764,34.97365952,42.36123276
9/19/2019,2023600,16837200,4153700,39.3953743,35.09863281,43.3723793
9/20/2019,2911800,43634400,4868200,39.69093704,35.2716713,43.92656708
9/23/2019,3346300,16409100,2457000,39.9674263,34.83906937,43.33348846
9/24/2019,2541800,22947400,2878400,40.11044312,34.61795807,43.9168396
9/25/2019,2071900,19231200,4193600,39.4811821,34.51221466,44.08212662
9/26/2019,2956800,16185700,4677500,40.08184052,34.3968544,44.2085228
9/27/2019,2372000,16682800,2299500,40.36786652,34.81984329,44.02378845
9/30/2019,3684400,16323900,3505100,40.69202805,34.54105377,43.33348846
10/1/2019,1818200,20885200,3077900,40.33926773,34.06038284,42.44873428
10/2/2019,2956200,21307400,3140100,39.27143097,33.35860443,41.2820282
10/3/2019,2015200,20945100,2001900,39.51932526,34.07960892,41.97232819
10/4/2019,1621600,17139800,1878400,40.03417206,34.54105377,42.10844421
10/7/2019,1447400,11156900,2254300,40.23439026,34.44491959,42.23483658
10/8/2019,1933200,14005000,3093000,39.92929459,34.06038284,41.84593582
10/9/2019,1581700,12935800,1981500,40.11997986,34.31033325,42.19594574
10/10/2019,2648400,11573700,6218200,40.28205872,34.40646362,42.39039993
10/11/2019,2981100,17501000,3842900,40.21532059,34.71409607,42.37095642
10/14/2019,1419500,8255200,2651700,40.20578766,34.8967514,42.62374115
10/15/2019,2319400,14400600,2230100,40.30112457,35.08901978,42.98347473
10/16/2019,2667600,13696200,1663000,40.31066132,34.93520737,42.57513046
10/17/2019,1624600,14527600,2431500,40.49181366,35.05056381,42.90569687
10/18/2019,1428100,13490700,1650700,40.54901886,35.05056381,42.65290451
10/21/2019,1931000,12558900,2389900,40.61575699,35.05056381,42.50707245
10/22/2019,2813600,13804000,2657000,40.53948212,35.02172852,42.70151901
10/23/2019,3328200,13283300,3684600,41.25455093,35.34857941,43.45015717
10/24/2019,3583900,18973800,6002800,41.96961212,34.98327255,45.93913651
10/25/2019,2956800,16601200,2669400,41.77893066,35.34857941,46.34748459
10/28/2019,3858200,24478500,4679800,42.33191681,35.83886337,46.42526627
10/29/2019,3174200,30561700,2264200,42.51306534,36.73291397,46.26970291
10/30/2019,6107700,20891300,3751100,43.51416016,36.99247742,47.66003036
10/31/2019,4147900,23282600,5668200,43.66670609,36.88673401,47.66975021
11/1/2019,2777200,18276300,2804100,43.16139221,36.90595627,47.04750824
11/4/2019,2794300,16802400,2324000,42.93257141,36.55987167,46.77527618
11/5/2019,3902900,20577300,3638300,42.20797348,36.03113556,45.89052582
11/6/2019,2311100,17796300,4024500,42.29377747,36.15611649,46.02664185
11/7/2019,1630900,21562900,3143500,42.15076065,35.82609558,45.50162125
11/8/2019,2020400,25262700,5334000,42.35098267,35.96197891,45.94885635
11/11/2019,1974200,11900300,1957300,42.19843292,35.84550476,45.57940292
11/12/2019,2159900,12655000,2533500,42.44632721,35.88433075,45.7738533
11/13/2019,1328300,24530600,2009400,42.57980347,35.52519226,46.49332428
11/14/2019,1808500,23900000,1498700,42.27036285,35.4766655,46.05580902
11/15/2019,2305400,34515000,2267000,42.50172043,36.18522644,46.12386322
11/18/2019,3209800,0,1860500,42.733078,36.18522644,46.60998917
11/19/2019,2168800,25118700,2105200,42.89694977,36.5540657,46.34748459
11/20/2019,2537100,18925600,2265900,42.33784485,35.96197891,45.70579147
11/21/2019,2511500,19869600,2394800,42.44388199,36.63171768,46.28915024
11/22/2019,2151500,24235300,2008700,42.42459869,37.20439529,46.63916397
11/25/2019,2998800,29973800,2647000,42.87767029,37.54411697,47.4169693
11/26/2019,5265200,32846900,1613200,43.19578552,37.16557312,47.40724564
11/27/2019,6226500,18217300,3655300,43.8127327,37.4955864,47.4169693
11/29/2019,3491500,9292100,1445300,43.8416481,37.38881683,47.13501358
12/2/2019,2874700,14844400,8550200,43.31146622,37.16557312,47.03778839
12/3/2019,2641900,19800600,3058500,43.04154968,36.93261719,46.56137848
12/4/2019,3053900,13758300,4901000,43.44641876,37.01997757,46.86278152
12/5/2019,4666700,12427000,2302400,43.58137512,36.91320038,46.29887009
12/6/2019,2550100,12209400,2477400,43.87056732,37.16557312,46.35720825
12/9/2019,3592000,14840200,4628100,43.9862442,37.19468689,46.44470978
12/10/2019,2260900,18189100,3441400,44.4875145,37.34998703,46.64888382
12/11/2019,2106100,14771700,3233500,44.62246704,37.09762955,46.85305786
12/12/2019,2451300,12727200,1930000,44.27544022,37.40822983,46.59054565
12/13/2019,2397900,15824000,1825400,44.3236351,37.20439529,47.01834106
12/16/2019,3868300,22948600,3149800,45.19121552,37.99060822,47.94198608
12/17/2019,2132500,27550300,1405000,44.95986176,37.75765991,47.61141968
12/18/2019,2368200,25938700,3365900,45.19121552,37.74795151,47.87393188
12/19/2019,1827000,20894000,4377300,45.31653214,37.82560349,48.58367538
12/20/2019,2710300,55218000,4715100,45.61536789,38.07796478,49.06007767
12/23/2019,2131200,16560100,3189900,45.1622963,38.16532135,48.50589371
12/24/2019,655400,4921900,755800,45.210495,38.13620377,48.4864502
12/26/2019,1157800,8903300,1013100,45.22013855,38.22356033,48.46700287
12/27/2019,2086400,9599300,1636200,45.58644485,38.16532135,49.04063416
12/30/2019,1594700,10962300,1960300,45.38401031,37.7673645,48.62256241
12/31/2019,2059400,14398200,1750000,45.29725647,38.02943039,48.47672653
1/2/2020,2462400,15668000,3587300,45.22977448,37.99060822,48.99202347
1/3/2020,2149100,14158300,1208700,44.80562592,37.78677368,48.7003479
1/6/2020,2034500,14963900,1992300,44.82490158,37.73823929,48.49617386
1/7/2020,1718900,19077900,1871900,44.54534912,37.61206436,48.68090057
1/8/2020,1766700,15563100,1869000,44.73814774,37.91296005,48.56423187
1/9/2020,2169400,20846200,1959000,44.96950531,37.74795151,48.69062424
1/10/2020,1933300,20452900,1872900,45.10445786,38.33032608,48.46700287
1/13/2020,1858000,14603800,2395900,45.25869751,38.2526741,48.291996
1/14/2020,1767700,19847400,2230800,45.34545135,38.89329529,48.78784943
1/15/2020,2196700,22700000,2489400,45.89492035,39.47567368,49.39064407
1/16/2020,3086300,15385600,3078300,45.46113205,39.41743851,49.10869217
1/17/2020,3286700,21901300,2685900,46.16482925,39.32037354,49.90594864
1/21/2020,3622400,21931400,1964100,45.78888321,39.15537262,49.39064407
1/22/2020,2608500,17170600,1924000,46.06843567,39.00977325,49.05035782
1/23/2020,3319800,25757600,1560800,46.09735107,39.51449966,48.80729675
1/24/2020,6967900,32394400,4466500,45.52860641,38.65063858,47.91281891
1/27/2020,3583200,30326400,2265600,44.80562592,38.98065186,47.54336166
1/28/2020,2989600,66605700,1765400,45.1140976,37.01997757,48.22393799
1/29/2020,2207800,32415300,4044800,45.49004745,36.47641754,48.28227615
1/30/2020,2180900,30660900,5974200,45.28761292,36.34894562,47.72809219
1/31/2020,3258300,32157500,4129300,45.1140976,36.51564407,47.34890747
2/3/2020,2517700,19806200,1990900,45.04661942,36.78038788,47.16417694
2/4/2020,2584800,29554900,1698800,45.42257309,36.95688629,47.40724564
2/5/2020,9638500,27935000,2303000,43.44641876,37.42754745,48.35033417
2/6/2020,6782500,19969400,2531000,42.54992294,37.51579666,48.64200974
2/7/2020,4307800,20781400,1995500,42.36676407,37.30988312,48.02949142
2/10/2020,2296000,18973800,1983200,43.00299072,37.07455444,48.52534103
2/11/2020,3783800,15206200,1848800,42.81983185,37.34910583,48.39894485
2/12/2020,3180200,21768800,2483000,42.63667679,37.0059166,48.20449829
2/13/2020,2885100,20967500,2807500,42.20288849,36.21166992,47.96143341
2/14/2020,3229300,19930500,6665400,42.16433334,35.79983902,46.52249146
2/18/2020,5464100,17066900,3927900,41.98117447,35.61353302,47.74753571
2/19/2020,3540400,16841500,3269000,41.92333603,35.52528381,47.94198608
2/20/2020,4878600,40752500,3000200,41.79528809,35.15267563,47.58224869
2/21/2020,3832900,30764000,4105800,42.10807037,35.02520752,48.77812195
2/24/2020,4794100,36024000,4537600,40.97424316,33.99562454,46.26970291
2/25/2020,4105100,39733300,4347100,40.54416656,33.27002335,45.7738533
2/26/2020,3025400,45464900,3900300,40.95469284,34.04465866,46.2502594
2/27/2020,5460800,52604200,4055800,40.65168762,33.43671417,44.71255112
2/28/2020,11109300,62686900,5656500,39.61560059,32.76994324,43.45262527
3/2/2020,10632600,39880900,6134400,41.59002686,34.20154572,45.50620651
3/3/2020,8499400,43808800,4247800,40.36822891,33.63282776,45.15898514
3/4/2020,5179800,36728800,3337400,42.37197876,35.69197845,48.21455383
3/5/2020,5202800,33298200,5756900,41.6291275,34.77026367,47.99630356
3/6/2020,5125500,38834000,3439100,41.42386627,34.33882141,47.14312363
3/9/2020,7119200,40971400,5031200,39.80131912,33.1033287,44.87128448
3/10/2020,8875700,38470900,9144800,40.09454727,33.91718292,46.52804184
3/11/2020,8864100,62002100,5829400,38.9704895,31.54425621,44.22644043
3/12/2020,10242900,59517500,5412900,35.68629837,29.43607712,40.43673325
3/13/2020,8672200,57450700,11898000,36.99606323,32.07374954,41.94467926
3/16/2020,9431100,48382400,7346800,32.91036606,29.59296608,37.4902916
3/17/2020,6324800,51442700,5411700,36.01862335,31.53445053,40.60538864
3/18/2020,7556000,41636600,4909200,33.50660706,31.73056412,39.04784012
3/19/2020,9060300,56756100,9234700,32.9005928,29.82829666,39.81173325
3/20/2020,7013400,49799800,10050700,32.58781815,28.44572449,39.10736084
3/23/2020,7672900,50145200,5674000,31.13143158,27.9358387,38.47243881
3/24/2020,7154600,42188600,6129400,33.23292542,29.12230301,40.56570435
3/25/2020,7050900,42302400,6575400,34.62088776,29.1713295,40.0597496
3/26/2020,5785900,41053100,6742700,36.4095993,31.13242722,42.02404785
3/27/2020,6089700,36328600,6783100,35.61787415,30.29895973,42.1331749
3/30/2020,5506600,28409400,6985600,36.75170517,32.03453064,44.17683411
3/31/2020,5203200,27956500,8411200,37.03516006,32.00511551,44.30580521
4/1/2020,3653900,25341200,6097700,36.38027954,31.13242722,43.43278122
4/2/2020,3544800,25794000,5918800,36.84944916,32.23064423,43.41294098
4/3/2020,4358400,31155000,3372700,36.30208588,32.98566437,43.61135483
4/6/2020,4134800,38428100,5735200,37.0547142,33.89757538,43.95858002
4/7/2020,4121400,22985100,5600600,36.68328476,32.95624542,42.7581749
4/8/2020,2754100,24216300,3860200,37.22087479,33.92699051,43.50222778
4/9/2020,7976700,29141300,5628200,38.00282669,34.70162582,44.30580521
4/13/2020,2411600,17334100,6555700,38.06147385,34.45648956,46.98439026
4/14/2020,5908400,20726100,5109000,39.46898651,35.73120117,48.29392242
4/15/2020,3286400,20220300,2901800,38.92161942,35.27034378,47.64907455
4/16/2020,5748100,19599100,3218600,40.85694885,35.18209839,48.74035263
4/17/2020,4832000,23154500,3349400,41.12085724,36.19205856,49.63321304
4/20/2020,3304300,21376300,3416400,40.77875519,35.37820435,50.03996277
4/21/2020,3569100,22746900,3545400,40.27048492,34.92715073,49.67289734
4/22/2020,3703100,19151900,2803600,40.96446991,35.54489517,49.96059799
4/23/2020,3639400,19151200,2549400,41.25769806,35.97633743,49.99036026
4/24/2020,3694500,16470000,2087600,41.54115295,36.65291595,50.77409363
4/27/2020,2624800,22195500,2105000,41.66822433,37.58443832,51.07171631
4/28/2020,3401300,33839400,5767500,41.14040375,37.17260742,50.56576157
4/29/2020,4403900,25159900,3786000,40.90581894,37.37852097,50.31774521
4/30/2020,3477400,27933100,5843100,41.12085724,37.61385345,51.86536789
5/1/2020,3253200,21517900,3206400,40.28025818,36.9078598,51.44870377
5/4/2020,3823100,18874300,2852900,41.19905472,36.88824844,51.93481445
5/5/2020,3935000,22888000,4579300,41.04266357,37.76093292,53.04593277
5/6/2020,3808300,22815400,6604600,41.43363953,37.76093292,53.61141205
5/7/2020,3053300,31827400,2626600,40.75920486,36.60226059,52.32172394
5/8/2020,1629300,18881700,1660100,40.96446991,36.85974503,52.86736298
5/11/2020,2903500,24294700,3094100,41.12085724,37.73122406,53.52212524
5/12/2020,3861700,18344700,2221500,41.25769806,36.9983902,53.68085861
5/13/2020,5029500,23336700,3431200,41.77574539,36.69139099,54.87134171
5/14/2020,4829100,21216800,4998300,40.38414001,37.55296707,53.07569504
5/15/2020,2550700,24155600,3716800,40.43355942,37.39451599,52.98640823
5/18/2020,5614700,21479200,4926300,40.79924774,37.70151901,53.02609253
5/19/2020,3496000,18478400,3271200,40.45332718,37.31529236,53.14513779
5/20/2020,3304300,16607400,4038000,40.8289032,37.26577759,53.35347366
5/21/2020,2282900,16747800,20428200,40.55215836,36.89935684,54.84157562
5/22/2020,1619400,14972700,6031200,40.41379166,37.13703537,54.7820549
5/26/2020,2031900,22068400,5626600,40.27542114,37.12713242,52.68878937
5/27/2020,2614500,24577000,7010200,40.46320724,37.04790497,52.05386353
5/28/2020,2925500,21367900,4445800,41.05622101,37.81045151,53.07569504
5/29/2020,3696000,46146300,7615800,41.43179321,37.82035446,54.1669693
6/1/2020,2187100,72945900,5759800,41.36260986,35.11677933,54.72253036
6/2/2020,1993700,40503700,4279400,41.54051208,35.81000519,54.28602219
6/3/2020,2638800,36766600,5464200,41.62946701,35.81000519,54.563797
6/4/2020,2802300,25629400,4483700,41.16493988,35.66145325,53.44276047
6/5/2020,2779000,34825100,6092400,41.21435928,35.64165115,53.42291641
6/8/2020,5348700,28647200,9762600,41.87655258,36.23584366,52.16299438
6/9/2020,2937300,20564600,4782300,41.39226151,35.85951996,52.31180191
6/10/2020,3428300,28042900,4582600,41.9160881,35.57232666,53.21458435
6/11/2020,3837600,59930400,4787000,39.74171066,32.97768402,51.16100311
6/12/2020,4365600,35952400,5629000,39.94926453,33.42333221,51.06179428
6/15/2020,4211600,34390400,5711800,40.24577332,33.03710556,52.22251511
6/16/2020,4449100,52767500,5535500,40.83878326,33.07672119,53.15506363
6/17/2020,2895100,26089000,4917300,41.34284592,33.23517227,53.47252274
6/18/2020,1918000,30625100,3796100,40.47309494,32.91827011,52.24235535
6/19/2020,2284300,41732700,6807200,40.62134552,33.09652328,52.59950256
6/22/2020,2218100,22137100,3375400,40.73994827,32.78952789,52.99632645
6/23/2020,2381700,35759400,10772000,41.10564041,32.45281601,53.81974792
6/24/2020,2305300,29238800,6418600,40.1963501,31.87842941,51.71656036
6/25/2020,1886900,26013900,4948300,40.64111328,32.00717163,52.58958054
6/26/2020,2567800,39994300,6234700,40.07775116,31.72988319,52.28203964
6/29/2020,2373300,22728900,4526200,40.27542114,32.32407379,52.49037552
6/30/2020,2322700,24147700,4621900,40.31495667,32.38349533,52.47053146
7/1/2020,2473700,69737200,5462000,40.38414001,33.41342926,52.89712143
7/2/2020,2713900,42951500,4591300,40.73994827,34.17597198,53.3733139
7/6/2020,2162800,25759900,5180900,40.53239059,34.17597198,53.67093658
7/7/2020,2064900,23859600,3747500,39.90973282,33.70061874,53.04593277
7/8/2020,2253800,23013800,6247800,40.25565338,33.42333221,53.76021957
7/9/2020,2770600,19320400,4203000,39.89984512,33.13613892,53.5419693
7/10/2020,3433700,23205900,5414500,39.44520569,33.50255966,53.33362961
7/13/2020,3284400,53670900,5639800,39.60334015,34.86919785,52.81776047
7/14/2020,3781100,31170900,7199600,40.22600555,34.88900375,53.55188751
7/15/2020,4900700,24947300,19902500,41.46144867,35.37426376,57.54000473
7/16/2020,2747000,17478000,12358700,41.00680542,35.2554245,56.97452545
7/17/2020,2624600,22151200,24319500,41.33296204,35.89913177,60.61541748
7/20/2020,2945300,34929500,56346600,41.09575653,36.14671326,58.21461487
7/21/2020,2907900,22435400,15419100,41.08587265,36.3348732,57.60945129
7/22/2020,2072600,86058400,9562100,40.69052887,38.18677521,56.52809525
7/23/2020,4425100,56584000,8658900,39.83066177,38.03822708,54.73244858
7/24/2020,3716000,32135200,7748000,39.82078171,37.29548645,55.35745239
7/27/2020,3000500,26224200,5660200,40.40390778,37.17664719,56.13127136
7/28/2020,4145000,53504700,4979100,40.8190155,38.64232254,55.87332916
7/29/2020,5061100,35136300,5038900,40.11728668,38.87999725,56.19079208
7/30/2020,3566900,30620300,8215100,39.78124619,38.74000168,57.43087769
7/31/2020,5256400,27042700,6844500,39.85042953,38.47999954,55.33761215
8/3/2020,2940200,29446300,4799700,40.80913544,38.34999847,56.36936569
8/4/2020,2188100,27939800,4121300,40.75971603,38.38999939,55.63523483
8/5/2020,2364000,23344200,3267200,40.73006439,38.45000076,55.50626373
8/6/2020,2896600,19850200,3532100,40.4928627,38.27000046,55.76420212
8/7/2020,2948300,21894600,3845100,40.31495667,38.45000076,54.97054672
8/10/2020,2171400,18941700,2937300,40.46320724,38.38999939,54.94078445
8/11/2020,2881500,20234200,3948900,40.80913544,37.79000092,54.74237061
8/12/2020,3314900,18942900,5466200,41.66899872,38.33000183,56.29000092
8/13/2020,2853300,14554100,3490600,41.18999863,38.16999817,55.79999924
8/14/2020,3258800,12240300,2893300,40.54999924,38.06000137,55.18999863
8/17/2020,2691100,16597900,2997600,41.13000107,38.34999847,56.45999908
8/18/2020,1989500,10290700,4174800,41.09000015,38.36000061,56.33000183
8/19/2020,1635100,14886200,3322100,40.74000168,38.25999832,56.22999954
8/20/2020,1867200,20832500,2527500,40.59000015,38.72000122,56.49000168
8/21/2020,2218100,24162400,3419200,40.20999908,38.88000107,55.70999908
8/24/2020,3578500,23730500,7379000,40.24000168,38.84000015,56.75999832
8/25/2020,1910100,24877800,3399700,40.13999939,38.40999985,57.00999832
8/26/2020,1691200,22849800,2802400,40.20999908,38.04999924,57
8/27/2020,2501300,21021400,4195100,39.75,37.86000061,56.11000061
8/28/2020,2110300,31148500,3251900,39.59999847,37.90999985,55.68999863
8/31/2020,2154600,28493800,3262600,39.59999847,37.79000092,56
9/1/2020,3712600,34308800,3965900,38.95999908,36.88000107,55.38000107
9/2/2020,2842700,27579400,3614200,39.90000153,37.20000076,55.90000153
9/3/2020,2763800,34114600,5122000,39.00999832,36.40000153,54.15999985
9/4/2020,3770800,25495500,4610000,38.47000122,36.36000061,53.58000183
9/8/2020,3045900,25367000,6735600,38.97000122,35.93000031,54.70999908
9/9/2020,3274000,26082100,11416300,39.75,36.18000031,53.63999939
9/10/2020,2627000,20541500,4407100,38.77000046,35.65000153,53.06999969
9/11/2020,2135400,22874100,4627700,39.11000061,36.06999969,53.72999954
9/14/2020,1527200,28050800,4960000,39.08000183,37.00999832,54.02000046
9/15/2020,1755800,20876400,4300900,39.27000046,36.95999908,55.27999878
9/16/2020,2089300,21070600,3948500,39.41999817,36.77999878,55.13000107
9/17/2020,2611900,16977600,3991900,39.47000122,36.81999969,55.93999863
9/18/2020,3683900,30070800,2931700,39.25999832,36.63000107,56.45000076
9/21/2020,4420800,25245700,6792700,38.20999908,36.02000046,55.90999985
9/22/2020,3299300,21562900,3878600,38,36.25,55.43999863
9/23/2020,3331700,21918900,2922900,37.79000092,36,55.65999985
9/24/2020,3502900,19784000,4121000,37.38000107,35.75999832,54.16999817
9/25/2020,3263277,12845937,4547860,37.79999924,36.04999924,55.50999832
