Attributes,Volume,Volume,Volume,Adj Close,Adj Close,Adj Close
Symbols,GSK,PFE,AZN,GSK,PFE,AZN
Date,,,,,,
2018-03-13,2022200.0,28046200.0,4037200.0,32.849857330322266,33.51510238647461,31.450702667236328
2018-03-14,2041900.0,22180700.0,2721400.0,32.8321647644043,33.150306701660156,31.469303131103516
2018-03-15,1648000.0,19457600.0,2193600.0,32.664066314697266,33.360069274902344,31.450702667236328
2018-03-16,1668700.0,32376900.0,4318200.0,32.98257064819336,33.54245376586914,32.16676330566406
2018-03-19,2141000.0,18978900.0,6252400.0,32.63751983642578,33.13207244873047,32.148155212402344
2018-03-20,1946700.0,19256000.0,3495300.0,32.52250671386719,33.13207244873047,32.33414840698242
2018-03-21,1982500.0,18094300.0,2619400.0,32.52250671386719,33.07735061645508,32.18535614013672
2018-03-22,2915800.0,20962700.0,3683700.0,31.982826232910156,32.46632766723633,32.05516815185547
2018-03-23,7868300.0,27880200.0,3967100.0,33.106422424316406,31.45403480529785,31.776180267333984
2018-03-26,2937800.0,23649400.0,3749600.0,33.11527633666992,31.955617904663086,32.32484817504883
2018-03-27,6769100.0,27357900.0,3938000.0,33.9646110534668,31.92826271057129,32.241153717041016
2018-03-28,6227600.0,24999700.0,5121700.0,34.84048843383789,32.1927375793457,32.66892623901367
2018-03-29,3641900.0,23533900.0,4010000.0,34.56622314453125,32.36600875854492,32.5201416015625
2018-04-02,2771900.0,26872200.0,3709200.0,34.37158203125,31.96473503112793,32.25975036621094
2018-04-03,2910200.0,20254200.0,4806100.0,34.75201416015625,32.53928756713867,32.75262451171875
2018-04-04,3905300.0,20883000.0,3138800.0,35.318241119384766,32.949676513671875,32.75262451171875
2018-04-05,3119200.0,24460900.0,3742400.0,35.265159606933594,32.58488464355469,32.87351608276367
2018-04-06,4071100.0,21146300.0,4298700.0,35.32708740234375,32.07417297363281,32.9386100769043
2018-04-09,3248200.0,19409200.0,4310400.0,35.64559555053711,32.338653564453125,33.384986877441406
2018-04-10,3654600.0,19608400.0,6668300.0,36.256046295166016,32.785518646240234,34.11963653564453
2018-04-11,2984600.0,13168800.0,5384400.0,35.893314361572266,32.63960647583008,33.88715362548828
2018-04-12,2695800.0,22597700.0,3596700.0,35.93754959106445,33.12295150756836,33.8127555847168
2018-04-13,1690500.0,16863700.0,3158000.0,35.90216064453125,33.12295150756836,33.77555847167969
2018-04-16,1751800.0,15116100.0,4385000.0,35.80484390258789,33.3144645690918,33.2454948425293
2018-04-17,2382800.0,16770000.0,3080400.0,35.84022903442383,33.13207244873047,33.34778594970703
2018-04-18,3419600.0,13901800.0,2801100.0,35.778297424316406,33.277984619140625,33.45937728881836
2018-04-19,3212100.0,15784300.0,9807000.0,35.28285217285156,33.3144645690918,32.920013427734375
2018-04-20,2924200.0,21225800.0,2488500.0,35.389015197753906,33.40566635131836,32.86421203613281
2018-04-23,3387800.0,24080700.0,2833400.0,35.68098068237305,33.56069564819336,33.03160858154297
2018-04-24,4041500.0,25717600.0,3621800.0,35.95524215698242,33.797813415527344,32.659629821777344
2018-04-25,5918500.0,26309500.0,3351200.0,34.61045837402344,33.451263427734375,32.817718505859375
2018-04-26,3967200.0,19360200.0,2841200.0,35.56595993041992,33.606292724609375,32.827022552490234
2018-04-27,4842500.0,13686100.0,3070800.0,35.88446807861328,33.74309539794922,33.096702575683594
2018-04-30,2382000.0,26846100.0,3082800.0,35.48634338378906,33.387428283691406,33.04090118408203
2018-05-01,2332100.0,48651000.0,6419000.0,35.42441177368164,32.283939361572266,33.60816955566406
2018-05-02,2581600.0,28036300.0,5403400.0,34.95550537109375,31.818824768066406,33.05020523071289
2018-05-03,2074900.0,22313000.0,4985100.0,35.03512954711914,31.700265884399414,33.31058883666992
2018-05-04,1732900.0,18781700.0,5477500.0,35.229766845703125,31.773221969604492,33.087398529052734
2018-05-07,2009100.0,20474400.0,3168700.0,35.25630569458008,31.85529899597168,33.450077056884766
2018-05-08,2394100.0,26821300.0,4682700.0,35.04397964477539,31.900901794433594,33.161800384521484
2018-05-09,2590700.0,19383500.0,3930900.0,35.58366012573242,32.07417297363281,33.626773834228516
2018-05-10,1828900.0,29323200.0,2629600.0,35.7657585144043,32.26756286621094,33.487281799316406
2018-05-11,2416500.0,20512300.0,3441000.0,35.864315032958984,32.691165924072266,33.84995651245117
2018-05-14,1889700.0,20384300.0,3362400.0,35.87327575683594,33.02268600463867,33.868553161621094
2018-05-15,1751600.0,18354500.0,4401400.0,35.59553146362305,32.86613464355469,33.701168060302734
2018-05-16,2168300.0,20750200.0,3442400.0,35.729923248291016,32.8569221496582,33.94294738769531
2018-05-17,1835100.0,12354300.0,5134500.0,35.92702102661133,32.884552001953125,33.88715362548828
2018-05-18,3125900.0,14928500.0,5758500.0,35.864315032958984,32.820091247558594,33.78485870361328
2018-05-21,1648600.0,16890800.0,8240800.0,35.88222885131836,32.96742630004883,34.21263885498047
2018-05-22,3240700.0,13735600.0,7644100.0,36.13309097290039,32.893768310546875,34.45442199707031
2018-05-23,2776300.0,19315600.0,4918300.0,35.99870681762695,33.12397384643555,34.25912857055664
2018-05-24,2142300.0,16625300.0,3520200.0,35.864315032958984,33.0503044128418,34.29633331298828
2018-05-25,1878700.0,14236600.0,5445200.0,35.70303726196289,32.8569221496582,34.44512176513672
2018-05-29,2137500.0,26735900.0,2745100.0,35.6492919921875,32.875343322753906,33.83135986328125
2018-05-30,2448900.0,27603200.0,2470700.0,36.43770980834961,33.19765090942383,34.27772903442383
2018-05-31,3069700.0,29342000.0,5900300.0,36.30331802368164,33.08715057373047,34.435821533203125
2018-06-01,1437600.0,21200200.0,2730500.0,36.5093879699707,33.38182067871094,34.231231689453125
2018-06-04,1640300.0,18041100.0,2193400.0,36.46459197998047,33.56600570678711,34.175437927246094
2018-06-05,1943800.0,20375800.0,1537100.0,36.2585334777832,33.55678939819336,33.9150505065918
2018-06-06,1902000.0,18375800.0,2738500.0,36.42875289916992,33.50154113769531,34.04524612426758
2018-06-07,1454800.0,16208100.0,2039900.0,36.49147415161133,33.602840423583984,33.8127555847168
2018-06-08,1783200.0,15610800.0,2640200.0,36.75129318237305,33.768592834472656,33.868553161621094
2018-06-11,1597900.0,18506300.0,1601700.0,36.903594970703125,33.42787170410156,33.822059631347656
2018-06-12,2054400.0,15533100.0,2377700.0,36.91255569458008,33.42787170410156,33.626773834228516
2018-06-13,1834500.0,15208000.0,2476500.0,36.85879898071289,33.35419845581055,33.64537048339844
2018-06-14,3505000.0,18936800.0,2870600.0,37.5755500793457,33.2989501953125,33.924346923828125
2018-06-15,2436600.0,46638500.0,2072000.0,37.12757873535156,33.48311996459961,33.859256744384766
2018-06-18,1574000.0,22906500.0,1900700.0,36.97528076171875,33.2989501953125,33.57096862792969
2018-06-19,1663600.0,17537600.0,1991800.0,36.76921463012695,33.35419845581055,33.422183990478516
2018-06-20,2339500.0,20260200.0,1731600.0,36.760250091552734,33.57521057128906,33.598873138427734
2018-06-21,1747800.0,16027600.0,5349000.0,36.563140869140625,33.42787170410156,32.68752670288086
2018-06-22,1592100.0,25634200.0,5372800.0,36.63481521606445,33.62125015258789,32.60382843017578
2018-06-25,2738500.0,19378100.0,2818200.0,35.7657585144043,33.50154113769531,32.5201416015625
2018-06-26,2175400.0,24131900.0,5032200.0,35.88222885131836,33.50154113769531,32.43644332885742
2018-06-27,2031700.0,27890100.0,5176100.0,35.47010040283203,33.344993591308594,32.12955856323242
2018-06-28,2619100.0,15660500.0,2941300.0,35.45218276977539,33.48311996459961,32.45504379272461
2018-06-29,2361500.0,19900100.0,3455400.0,36.115177154541016,33.40945053100586,32.650333404541016
2018-07-02,2552100.0,13810600.0,4119700.0,35.9449462890625,33.45549774169922,32.38064193725586
2018-07-03,1615200.0,9115900.0,1909600.0,36.41979217529297,33.47391128540039,32.32484817504883
2018-07-05,1369100.0,19346400.0,3715700.0,36.49147415161133,33.9527702331543,32.48293685913086
2018-07-06,1865700.0,17984300.0,2736100.0,36.75129318237305,34.17378234863281,32.715423583984375
2018-07-09,2133400.0,21185400.0,2062500.0,36.73337173461914,34.219825744628906,32.8828125
2018-07-10,2142900.0,19216200.0,2407800.0,37.118621826171875,34.46845626831055,33.10599899291992
2018-07-11,1444100.0,16883600.0,2717600.0,36.82296371459961,34.265869140625,32.95720672607422
2018-07-12,2374400.0,16105200.0,8103200.0,37.40531539916992,34.55134201049805,34.370723724365234
2018-07-13,1439100.0,14447100.0,5218800.0,37.3963623046875,34.560550689697266,34.55671310424805
2018-07-16,1254700.0,16972200.0,3288200.0,36.91255569458008,34.42242431640625,34.09174346923828
2018-07-17,2254300.0,14933600.0,3201700.0,36.85879898071289,34.67105484008789,34.56601333618164
2018-07-18,2087400.0,19737600.0,3626600.0,36.70648956298828,34.680267333984375,34.71480178833008
2018-07-19,2159100.0,15746500.0,2809000.0,36.455623626708984,34.40400695800781,34.435821533203125
2018-07-20,10914800.0,14737000.0,2004700.0,37.51283264160156,34.376380920410156,34.56601333618164
2018-07-23,3438400.0,19784700.0,1739700.0,36.67961502075195,34.265869140625,34.55671310424805
2018-07-24,3575200.0,16892600.0,1748700.0,36.92151641845703,34.717098236083984,34.79849624633789
2018-07-25,5071700.0,16291300.0,2712200.0,36.30331802368164,34.98414993286133,34.81709671020508
2018-07-26,3528200.0,23567900.0,6361300.0,36.15997314453125,35.14070129394531,35.477359771728516
2018-07-27,2303500.0,20979100.0,5824600.0,36.51834487915039,35.37092590332031,35.55175018310547
2018-07-30,1756900.0,20855300.0,5274900.0,36.805049896240234,35.536678314208984,35.79353713989258
2018-07-31,3080500.0,48232800.0,6709700.0,37.2619743347168,36.770652770996094,36.388702392578125
2018-08-01,3324500.0,31057500.0,3860500.0,36.81400680541992,37.0837516784668,36.03532028198242
2018-08-02,4340500.0,30246000.0,4556800.0,36.36603927612305,36.82371520996094,36.026023864746094
2018-08-03,3208600.0,25966200.0,4095400.0,36.57209777832031,37.650272369384766,35.95163345336914
2018-08-06,1726900.0,26071700.0,3278000.0,36.643775939941406,38.11463165283203,35.5982551574707
2018-08-07,2648300.0,17958800.0,3970000.0,37.12757873535156,37.92888641357422,36.146915435791016
2018-08-08,2059600.0,24513700.0,2863500.0,37.27989196777344,38.458255767822266,36.50029754638672
2018-08-09,1930600.0,19090400.0,6829400.0,37.049217224121094,38.077484130859375,37.26228713989258
2018-08-10,2204300.0,17262000.0,5708400.0,36.40544509887695,38.01247787475586,37.045921325683594
2018-08-13,3290800.0,18843100.0,3009200.0,36.06087875366211,37.90102767944336,36.70725631713867
2018-08-14,1710700.0,16448600.0,4422400.0,36.08808135986328,37.80815505981445,36.66962432861328
2018-08-15,3478400.0,21279400.0,6109000.0,36.686527252197266,38.226078033447266,36.171043395996094
2018-08-16,2604000.0,15614300.0,6798400.0,37.02202224731445,38.46754455566406,35.7100830078125
2018-08-17,1872900.0,24583200.0,8235400.0,37.40284729003906,39.08979034423828,35.860595703125
2018-08-20,2051600.0,21367200.0,6166000.0,37.47538757324219,39.31268310546875,36.547332763671875
2018-08-21,2218100.0,17678600.0,4979100.0,37.6295280456543,39.15480422973633,36.46266555786133
2018-08-22,1588400.0,14233100.0,2311200.0,37.66579818725586,39.07120895385742,36.368595123291016
2018-08-23,2623500.0,19954600.0,3232800.0,37.32123947143555,39.19194030761719,35.851192474365234
2018-08-24,1320700.0,20551900.0,3087100.0,37.430057525634766,39.37769317626953,36.029930114746094
2018-08-27,1690400.0,23231400.0,3447800.0,37.62046813964844,38.61613845825195,36.31214904785156
2018-08-28,1815900.0,18853600.0,2828900.0,37.511653900146484,38.541839599609375,36.359188079833984
2018-08-29,1779300.0,14976300.0,2995400.0,37.71113967895508,38.541839599609375,36.519107818603516
2018-08-30,1408300.0,15194900.0,2822300.0,37.393775939941406,38.541839599609375,36.613182067871094
2018-08-31,2155800.0,19908500.0,3605600.0,36.72279739379883,38.56041717529297,36.06755828857422
2018-09-04,2011400.0,14492200.0,3053200.0,36.57771682739258,38.421104431152344,35.5783805847168
2018-09-05,1486900.0,20702000.0,2678300.0,36.387306213378906,38.86689376831055,35.21149826049805
2018-09-06,2543300.0,17416300.0,2252300.0,36.0699462890625,38.801883697509766,34.87282943725586
2018-09-07,2015300.0,20134400.0,2167200.0,35.906734466552734,39.19194030761719,34.976314544677734
2018-09-10,1934000.0,20381600.0,3072800.0,35.634708404541016,39.06193161010742,35.51252746582031
2018-09-11,2405700.0,18651600.0,3783800.0,35.35362243652344,39.29411315917969,35.71949005126953
2018-09-12,2469800.0,16611200.0,7607100.0,35.689117431640625,39.38697814941406,35.644229888916016
2018-09-13,1677800.0,17709800.0,5416000.0,35.66191864013672,39.79561233520508,35.39963912963867
2018-09-14,2307300.0,15939900.0,3847800.0,35.37175369262695,39.89777755737305,35.23031234741211
2018-09-17,1885700.0,16038200.0,3833900.0,35.55310821533203,39.94420623779297,35.33378982543945
2018-09-18,2769000.0,19416500.0,3625400.0,35.93393325805664,40.4085693359375,35.267940521240234
2018-09-19,2612000.0,22564600.0,2142600.0,35.86139678955078,40.176387786865234,35.089202880859375
2018-09-20,1985100.0,17476100.0,1839100.0,36.15155792236328,40.63146209716797,35.48431396484375
2018-09-21,2225100.0,35192200.0,1705200.0,36.541446685791016,40.91936492919922,35.446678161621094
2018-09-24,1497200.0,17162800.0,2143300.0,36.45077133178711,40.79862594604492,35.606597900390625
2018-09-25,1979400.0,14533700.0,6051500.0,36.595855712890625,40.668609619140625,36.396812438964844
2018-09-26,1795100.0,17442900.0,6031900.0,36.74999237060547,40.56644821166992,36.763702392578125
2018-09-27,1654600.0,14124700.0,5442400.0,36.73186492919922,40.77077102661133,37.36576843261719
2018-09-28,1337600.0,14662800.0,3611000.0,36.423580169677734,40.928653717041016,37.22465896606445
2018-10-01,1829500.0,16008100.0,2543500.0,36.314762115478516,41.1143913269043,37.158809661865234
2018-10-02,1539900.0,17236900.0,1868200.0,36.423580169677734,41.06795883178711,37.37517166137695
2018-10-03,1475700.0,22730200.0,6248900.0,36.7137336730957,41.61590576171875,37.70443344116211
2018-10-04,2172800.0,17989000.0,4986500.0,36.414512634277344,41.51374053955078,37.168209075927734
2018-10-05,1644600.0,17184600.0,3303400.0,36.09715270996094,41.70877456665039,36.74488067626953
2018-10-08,2081400.0,23415200.0,2906300.0,35.634708404541016,42.05240249633789,36.076961517333984
2018-10-09,2704400.0,20386000.0,3946400.0,35.78886032104492,42.22885513305664,36.0111198425293
2018-10-10,2316500.0,32017300.0,3227800.0,35.57124328613281,41.337284088134766,35.79474639892578
2018-10-11,3486600.0,42029600.0,6067200.0,34.88212585449219,39.75846862792969,35.4090461730957
2018-10-12,4188200.0,28858700.0,3687000.0,34.73704147338867,40.65932083129883,34.948097229003906
2018-10-15,3278600.0,22773000.0,3034700.0,35.253883361816406,40.046363830566406,35.24912643432617
2018-10-16,2740600.0,21208400.0,7622100.0,36.08808135986328,40.79862594604492,36.763702392578125
2018-10-17,1510600.0,21967900.0,4895200.0,36.0336799621582,41.39301300048828,36.96125411987305
2018-10-18,2174300.0,21345700.0,5896100.0,35.91580581665039,40.86363983154297,36.64140701293945
2018-10-19,4203700.0,18562500.0,3574900.0,37.058284759521484,41.327999114990234,36.88599395751953
2018-10-22,2875300.0,17103300.0,4488600.0,36.72279739379883,41.2072639465332,37.1494026184082
2018-10-23,3330400.0,21891000.0,4603400.0,36.84067153930664,40.95651626586914,37.243473052978516
2018-10-24,4025700.0,35035300.0,5809500.0,35.69818115234375,39.45198440551758,35.61601257324219
2018-10-25,3984000.0,36623000.0,5385300.0,35.84326171875,40.315696716308594,35.54074478149414
2018-10-26,3140400.0,28743200.0,3960300.0,35.65285110473633,39.56342697143555,35.65363693237305
2018-10-29,2396100.0,30215900.0,7780900.0,35.65285110473633,40.14852523803711,35.74771499633789
2018-10-30,3373000.0,33609300.0,4884100.0,35.91580581665039,39.832763671875,36.171043395996094
2018-10-31,6854000.0,26748800.0,4638500.0,35.4171028137207,39.99064636230469,36.481483459472656
2018-11-01,5068000.0,23034300.0,2853700.0,35.98834228515625,40.557167053222656,36.227481842041016
2018-11-02,2977700.0,22982000.0,3369200.0,35.21761703491211,39.86991500854492,35.606597900390625
2018-11-05,2860900.0,20520300.0,4129000.0,36.314762115478516,40.4178581237793,36.679039001464844
2018-11-06,2001200.0,21057100.0,2778700.0,36.08808135986328,39.94420623779297,36.08637619018555
2018-11-07,3118600.0,34909800.0,3950600.0,37.003883361816406,41.23513412475586,36.88599395751953
2018-11-08,2447700.0,24380000.0,5475600.0,37.393775939941406,41.03858947753906,38.24064636230469
2018-11-09,1768300.0,24708400.0,5144700.0,37.448184967041016,41.44102096557617,38.54167556762695
2018-11-12,1940900.0,20734200.0,4398100.0,37.203369140625,41.281925201416016,38.48523712158203
2018-11-13,2400700.0,19126200.0,9200700.0,37.53886795043945,40.7297477722168,39.03085708618164
2018-11-14,2414700.0,26943900.0,5425000.0,37.076419830322266,40.15885925292969,38.946189880371094
2018-11-15,4973200.0,24607500.0,6780000.0,37.08638000488281,40.43962097167969,38.946189880371094
2018-11-16,3574700.0,23344000.0,7069200.0,37.02213668823242,40.720394134521484,38.259456634521484
2018-11-19,3114900.0,22458800.0,6167500.0,37.47183609008789,41.347434997558594,38.381752014160156
2018-11-20,2443600.0,21791800.0,4330000.0,37.28828430175781,40.739105224609375,37.94902420043945
2018-11-21,2462000.0,18658300.0,1771000.0,37.17815399169922,40.336673736572266,37.84553909301758
2018-11-23,808600.0,8390900.0,2185400.0,37.31581497192383,40.37411117553711,37.817317962646484
2018-11-26,2472700.0,19115700.0,3674000.0,37.22404098510742,40.5612907409668,37.713836669921875
2018-11-27,1886900.0,18753200.0,5834400.0,37.08638000488281,41.244483947753906,37.535099029541016
2018-11-28,4211000.0,18873500.0,5109000.0,37.802223205566406,42.02126693725586,37.7420539855957
2018-11-29,1867100.0,24729900.0,4519000.0,37.894004821777344,42.592159271240234,37.826725006103516
2018-11-30,3472000.0,42746200.0,4478900.0,38.426292419433594,43.26599884033203,37.4598388671875
2018-12-03,12595800.0,25399600.0,6550400.0,35.43442153930664,43.04138946533203,37.21525192260742
2018-12-04,6611100.0,27233300.0,5955700.0,35.18662643432617,42.24588394165039,37.50687789916992
2018-12-06,6247600.0,30539400.0,5609400.0,34.34229278564453,42.09614181518555,36.56614303588867
2018-12-07,6197500.0,26531200.0,3825900.0,34.23216247558594,41.104103088378906,35.91704177856445
2018-12-10,4645200.0,24846200.0,6815800.0,34.58091354370117,41.5533332824707,36.1334114074707
2018-12-11,3625400.0,22680200.0,6533300.0,34.287227630615234,41.18833541870117,36.368595123291016
2018-12-12,2437000.0,19147000.0,4978200.0,34.58091354370117,41.32872009277344,36.60377502441406
2018-12-13,2266800.0,22404100.0,2060400.0,34.81953048706055,41.71242904663086,36.914215087890625
2018-12-14,4222600.0,31333000.0,4628400.0,34.51667785644531,40.99179458618164,36.829551696777344
2018-12-17,4058500.0,36671600.0,4360600.0,34.02108383178711,40.346038818359375,36.076961517333984
2018-12-18,4396200.0,29531100.0,2882100.0,34.03943634033203,39.681556701660156,35.96407699584961
2018-12-19,15393400.0,35045500.0,4191500.0,34.32394790649414,39.27912521362305,35.71949005126953
2018-12-20,6731700.0,32727400.0,4608600.0,34.78281784057617,39.26041030883789,35.78533935546875
2018-12-21,4567800.0,58755400.0,3445700.0,34.489139556884766,39.24169158935547,35.2867546081543
2018-12-24,2187600.0,18764900.0,3341300.0,34.177101135253906,37.95016860961914,34.67527770996094
2018-12-26,2996200.0,24133900.0,4502500.0,34.874595642089844,39.485015869140625,35.38082504272461
2018-12-27,3731600.0,27414300.0,6091200.0,34.874595642089844,40.10270309448242,35.089202880859375
2018-12-28,2869900.0,24175500.0,3241100.0,35.01225662231445,40.20565414428711,35.53134536743164
2018-12-31,1922100.0,19482000.0,1625600.0,35.06732177734375,40.851417541503906,35.72889709472656
2019-01-02,2381700.0,25076200.0,3594000.0,34.76446533203125,40.47705841064453,35.55956268310547
2019-01-03,2756700.0,27043200.0,5013500.0,34.71858215332031,39.34463882446289,36.05815505981445
2019-01-04,2960400.0,25754600.0,2854000.0,35.443603515625,40.24308776855469,36.8577766418457
2019-01-07,3403400.0,19919800.0,5738700.0,35.61797332763672,40.45833969116211,36.481483459472656
2019-01-08,3114600.0,18669100.0,4697400.0,35.847415924072266,40.64552307128906,35.8700065612793
2019-01-09,2241800.0,19077400.0,6482000.0,35.97590255737305,40.5612907409668,35.55956268310547
2019-01-10,2972500.0,37695600.0,4809000.0,36.12274169921875,39.59733200073242,35.99230194091797
2019-01-11,3552700.0,19985300.0,5401000.0,36.14109802246094,40.13078308105469,34.75994873046875
2019-01-14,5207100.0,16703200.0,13875300.0,35.43442153930664,39.653480529785156,33.44292068481445
2019-01-15,3528700.0,24540200.0,10138800.0,35.838233947753906,39.99040222167969,33.96973419189453
2019-01-16,3627300.0,28623700.0,7091500.0,35.25087356567383,39.410152435302734,33.668701171875
2019-01-17,3817900.0,22938600.0,4168300.0,35.77399444580078,39.7470703125,34.13906478881836
2019-01-18,5922500.0,36639900.0,4366500.0,35.847415924072266,39.80322265625,34.38365173339844
2019-01-22,2807700.0,27935600.0,7044100.0,35.76481628417969,39.55989074707031,34.1202507019043
2019-01-23,2735400.0,23209500.0,7925300.0,35.856590270996094,39.456947326660156,34.51535415649414
2019-01-24,4394600.0,32631900.0,6285400.0,35.21416091918945,38.32452392578125,33.668701171875
2019-01-25,2850000.0,34025100.0,6896600.0,35.26005172729492,38.03439712524414,33.631072998046875
2019-01-28,2520900.0,37314700.0,3998900.0,35.278404235839844,36.99556350708008,33.3864860534668
2019-01-29,2263800.0,48744600.0,4498800.0,35.53538131713867,38.15605926513672,33.44292068481445
2019-01-30,5768300.0,34220000.0,4823500.0,35.52619934082031,38.914127349853516,33.819217681884766
2019-01-31,4001700.0,38830600.0,4978500.0,35.97590255737305,40.07532501220703,34.41188049316406
2019-02-01,2313900.0,25844100.0,3587800.0,35.97590255737305,40.48126983642578,34.47773361206055
2019-02-04,2166300.0,18431200.0,2652500.0,35.920833587646484,40.06588363647461,34.581207275390625
2019-02-05,3197300.0,20045200.0,2281600.0,36.20533752441406,39.75434875488281,34.80698013305664
2019-02-06,5727700.0,15607600.0,3083500.0,37.33416748046875,39.9620361328125,34.684688568115234
2019-02-07,3674200.0,23005700.0,3357000.0,37.233219146728516,39.367279052734375,34.75053787231445
2019-02-08,3130100.0,26091200.0,3424100.0,37.710453033447266,39.86763381958008,34.81638717651367
2019-02-11,5360900.0,25713600.0,3903900.0,36.921180725097656,39.34840393066406,34.505950927734375
2019-02-12,3235400.0,28975500.0,3729300.0,37.19650650024414,39.52777099609375,34.9951286315918
2019-02-13,3065400.0,23488800.0,4390500.0,37.0496711730957,39.367279052734375,34.41188049316406
2019-02-14,2940800.0,18847200.0,12341200.0,37.49937057495117,39.622169494628906,37.6103515625
2019-02-15,3213900.0,18186900.0,6410200.0,37.84811019897461,40.02812194824219,38.4946403503418
